"","","SUBJECT: GREEK (CLASSICS) (428)","","","","","","","","","","",""
"","","TERM:","1164","","","","","","","","","",""
"","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","GREEK (CLASSICS)","","","","","","","","","","","",""
"A1","104","LEC","001","1","13:20 - 14:10","M","T","W R","0482 0148","5","5","0004434788","ANNA GRELSON"
"A1","304","LEC","001","1","13:20 - 14:10","M","T","W R","0482 0148","5","0","0004434788","ANNA GRELSON"
"A1","306","LEC","001","1","09:55 - 10:45","M","","W
F","0482 0586","","4","0002602001","PATRICIA ROSENMEYER"
"A1","521","LEC","001","1","11:00 - 12:15","","T","R","0482 1051","","7","0002601941","LAURA MCCLURE"
"A1","890","IND","002","1","-","","","","","","2","0002602001","PATRICIA ROSENMEYER"
"A1","890","IND","021","1","-","","","","","","1","0002601941","LAURA MCCLURE"
"A1","890","IND","022","1","-","","","","","","3","0000508990","JEFFREY BENEKER"
"A1","890","IND","064","1","-","","","","","","1","0004904020","JEREMY HUTTON"
