"COLLEGE:  BUS","","","","","","","","","","","","","","","","",""
"SUBJECT:  FINANCE, INVESTMENT AND BANKING (233)","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","COMB","ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M","T","W","R","F","S","X","FACILITY","","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","","","ENRN","TOT","",""
"A1","650","LEC","001","1","09:30 - 10:45","","T","","R","","","","0140 1210B","","23","0006237699","X / JULIO DE ALENCASTRO GRACA MEREB"
"A1","650","LEC","001","1","09:30 - 10:45","","T","","R","","","","0140 1210B","","23","0006026825","P / BRAD CHANDLER"
"A1","650","LEC","002","1","18:00 - 19:15","","","W","","","","","0140 4580","","28","0001546260","P / DAN WANGERIN"
"CIH","700","LEC","040","1","18:15 - 20:55","","","W","","","","","ONLINE","","20","0001635563","P / ADAM SMEDEMA"
"A1","725","LEC","001","1","14:30 - 15:45","M","","W","","","","","0140 3560","","21","0002600081","P / ANTONIO MELLO"
"A1","725","LEC","060","1","14:30 - 15:45","M","","","","","","","0140 4349","","30","0004955811","P / OLIVER LEVINE"
"A1","725","LEC","060","1","14:30 - 15:45","M","","","","","","","0140 4349","","30","0004626435","X / XINXIN HU"
"A1","740","LEC","001","1","11:00 - 12:15","M","","W","","","","","0140 3560","","26","0005833390","P / IVAN SHALIASTOVICH"
"A1","740","LEC","001","1","11:00 - 12:15","M","","W","","","","","0140 3560","","26","0006244564","X / DAWSON GULLEY"
"A1","745","LEC","001","1","11:00 - 12:15","","T","","R","","","","","19","19","0002600081","P / ANTONIO MELLO"
"A1","757","LEC","001","1","16:00 - 17:15","M","","W","","","","","0140 1195","38","11","0000509239","P / KELLY NYHOFF"
"A1","760","LEC","001","1","17:30 - 18:45","","","W","","","","","0140 2520","","10","0000686324","P / BARB BOLENS"
"A1","765","LEC","001","1","13:00 - 14:15","","T","","R","","","","0140 2335","36","7","0006237699","X / JULIO DE ALENCASTRO GRACA MEREB"
"A1","765","LEC","001","1","13:00 - 14:15","","T","","R","","","","0140 2335","36","7","0006026825","P / BRAD CHANDLER"
"A1","836","LEC","001","1","09:00 - 12:30","","T","","R","","","","0140 3325","","16","0000655582","P / MARK FEDENIA"
"A1","836","LEC","001","1","09:00 - 12:30","","T","","R","","","","0140 3325","","16","0000702092","X / JEREMY WHITISH"
"A1","970","LEC","001","1","14:30 - 15:45","M","","W","","","","","0140 3325","","9","0005833390","P / IVAN SHALIASTOVICH"
"A1","971","SEM","001","1","14:25 - 15:40","","T","","","","","","0140 4349","","9","0006208394","X / PHILIP COYLE"
"A1","971","SEM","001","1","16:00 - 17:15","M","","","","","","","0140 4349","","9","0004955811","P / OLIVER LEVINE"
"A1","971","SEM","001","1","16:00 - 17:15","M","","W","","","","","0140 4349","","9","0004946885","P / DEAN CORBAE"
"A1","972","SEM","001","1","17:30 - 20:30","M","","","","","","","0140 4349","4","1","0004626375","P / RANDALL WRIGHT"
"A1","973","LEC","001","1","11:15 - 12:30","","","","","F","","","0140 2335","","2","0006175508","P / SEBASTIEN PLANTE"
"A1","990","IND","121","1","-","","","","","","","","","","2","0004946885","P / DEAN CORBAE"
