"COLLEGE:  EGR","","","","","","","","","","","","","","","",""
"SUBJECT:  MECHANICAL ENGINEERING (612)","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","COMB 
ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M","T","W","R","F","S","X","FACILITY","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","","","ENRN
TOT","",""
"A1","990","IND","027","1","-","","","","","","","","","4","0005600029","P / PETER ADAMCZYK"
"A1","990","IND","033","1","-","","","","","","","","","2","0000728205","P / SCOTT SANDERS"
"A1","990","IND","039","1","-","","","","","","","","","3","0004002508","P / DAN NEGRUT"
"A1","990","IND","048","1","-","","","","","","","","","1","0006148505","P / CHRISTIAN FRANCK"
"A1","990","IND","054","1","-","","","","","","","","","1","0001054433","P / KRISHNAN SURESH"
"A1","990","IND","056","1","-","","","","","","","","","3","0003230512","P / LIH-SHENG TURNG"
"A1","990","IND","062","1","-","","","","","","","","","1","0005352118","P / XIAOPING QIAN"
"A1","990","IND","064","1","-","","","","","","","","","1","0005841048","P / WENXIAO PAN"
"A1","990","IND","066","1","-","","","","","","","","","2","0004387751","P / MIKE ZINN"
"A1","990","IND","068","1","-","","","","","","","","","1","0000482462","P / DAVID ROTHAMER"
"A1","990","IND","069","1","-","","","","","","","","","3","0003582006","P / ALEJANDRO ROLDAN"
"A1","990","IND","070","1","-","","","","","","","","","1","0004463936","P / MARIO TRUJILLO"
"A1","990","IND","075","1","-","","","","","","","","","1","0003497955","P / JACOB NOTBOHM"
"A1","990","IND","077","1","-","","","","","","","","","1","0005841495","P / SHIVA RUDRARAJU"
"A1","990","IND","079","1","-","","","","","","","","","1","0006242107","P / JOSEPH ANDREWS"
"A1","990","IND","088","1","-","","","","","","","","","1","0006242110","P / XIANGRU XU"
