"","","SUBJECT: CIVIL SOCIETY AND COMMUNITY STUDIES (247)","","","","","","",""
"","","TERM:","1186","","","","","",""
"","","","","","Facil ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","CIVIL SOCIETY AND COMMUNITY STUDIES","","","","","","","",""
"AHH","501","LEC","001","1","ONLINE","","18","0000106129","MICHAEL MAGUIRE"
"DHH","601","FLD","002","1","ONLINE","","22","0000106129","MICHAEL MAGUIRE"
"DHH","699","IND","037","1","","","1","0004612458","SHANNON SPARKS"
"DHH","990","IND","009","1","","","1","0004753601","CONSTANCE FLANAGAN"
"DHH","990","IND","016","1","","","1","0005475290","CAROLINA SARMIENTO"
"DHH","990","IND","037","1","","","1","0004612458","SHANNON SPARKS"
"DHH","999","IND","005","1","","","1","0000422687","CYNTHIA JASPER"
