"","","SUBJECT: MOLECULAR BIOLOGY (650)","","","","","","","","",""
"","","TERM:","1134","","","","","","","",""
"","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","MOLECULAR BIOLOGY","","","","","","","","","",""
"A1","682","IND","001","1","-","","","","1","0003950347","VLADIMIR SPIEGELMAN"
"A1","686","SEM","001","1","15:00 - 16:15","M","0154 0218","","2","0000953993","KURT AMANN"
"A1","692","IND","001","1","-","","","","1","0002601646","GAIL ROBERTSON"
"A1","699","IND","001","1","-","","","","1","0002600911","DONNA FERNANDEZ"
"A1","699","IND","002","1","-","","","","1","0000753898","AMY CHARKOWSKI"
"A1","699","IND","003","1","-","","","","1","0003672617","CRAIG ATWOOD"
"A1","699","IND","004","1","-","","","","1","0004630653","PAUL CAMPAGNOLA"
