"","","SUBJECT: BIOCHEMISTRY (200)","","","","","","","","",""
"","","TERM:","1092","","","","","","","",""
"","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"A1","945","SEM","001","1","16:20 - 17:10","W","0205 0175","23","20","0002600432","RONALD RAINES"
"A1","945","SEM","001","1","16:20 - 17:10","W","0205 0175","23","20","0000624889","LAURA KIESSLING"
"A1","990","IND","008","1","-","","","","2","0002600739","W CLELAND"
"A1","990","IND","010","1","-","","","","2","0002601872","HECTOR DELUCA"
"A1","990","IND","033","1","-","","","","1","0002601190","COLLEEN HAYES"
"A1","990","IND","039","1","-","","","","4","0002600137","M RECORD"
"A1","990","IND","040","1","-","","","","3","0000244306","ALAN ATTIE"
"A1","990","IND","041","1","-","","","","6","0002600648","MICHAEL COX"
"A1","990","IND","042","1","-","","","","2","0002602059","MARVIN WICKENS"
"A1","990","IND","043","1","-","","","","6","0002600690","JUDITH KIMBLE"
"A1","990","IND","044","1","-","","","","7","0002601846","JOHN MARKLEY"
"A1","990","IND","045","1","-","","","","1","0002600832","GEORGE REED"
"A1","990","IND","046","1","-","","","","3","0002600550","RICHARD AMASINO"
"A1","990","IND","049","1","-","","","","3","0002600271","IVAN RAYMENT"
"A1","990","IND","050","1","-","","","","11","0000969609","PAUL FRIESEN"
"A1","990","IND","051","1","-","","","","8","0002600432","RONALD RAINES"
"A1","990","IND","053","1","-","","","","1","0002600630","JAMES NTAMBI"
"A1","990","IND","054","1","-","","","","2","0002600491","HAZEL HOLDEN"
"A1","990","IND","057","1","-","","","","4","0002601854","BRIAN FOX"
"A1","990","IND","058","1","-","","","","7","0002600444","THOMAS MARTIN"
"A1","990","IND","059","1","-","","","","2","0000565488","SEBASTIAN BEDNAREK"
"A1","990","IND","060","1","-","","","","2","0000195780","MARGARET CLAGETT-DAME"
"A1","990","IND","061","1","-","","","","7","0000624889","LAURA KIESSLING"
"A1","990","IND","062","1","-","","","","2","0000147387","ANN PALMENBERG"
"A1","990","IND","065","1","-","","","","3","0003234420","GEORGE PHILLIPS"
"A1","990","IND","066","1","-","","","","5","0003234414","SAMUEL BUTCHER"
"A1","990","IND","067","1","-","","","","3","0003368442","J PIKE"
"A1","990","IND","069","1","-","","","","6","0000852312","ASEEM ANSARI"
"A1","990","IND","070","1","-","","","","5","0002600007","ELIZABETH CRAIG"
"A1","990","IND","071","1","-","","","","1","0002600159","MICHAEL SUSSMAN"
"A1","990","IND","072","1","-","","","","3","0003675576","JULIE MITCHELL"
"A1","990","IND","073","1","-","","","","4","0004188310","DOUGLAS WEIBEL"
"A1","990","IND","074","1","-","","","","3","0002601103","ROBERT LANDICK"
