"","","SUBJECT: GREEK (CLASSICS) (428)","","","","","","","","","","",""
"","","TERM:","1184","","","","","","","","","",""
"","","","","","","","","","Facil ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","GREEK (CLASSICS)","","","","","","","","","","","",""
"A1","104","LEC","001","1","14:25 - 15:15","M","T","W R","0482 0499","7","7","0000508990","JEFFREY BENEKER"
"A1","304","LEC","001","1","14:25 - 15:15","M","T","W R","0482 0499","7","0","0000508990","JEFFREY BENEKER"
"A1","306","LEC","001","1","12:05 - 12:55","M","","W
F","0482 0383","","10","0002601941","LAURA MCCLURE"
"A1","505","LEC","001","1","09:30 - 10:45","","T","R","0482 0382","","12","0005110389","WILLIAM BROCKLISS"
"A1","511","LEC","001","1","16:00 - 17:15","","T","R","0482 0240","","11","0000508990","JEFFREY BENEKER"
"A1","890","IND","021","1","","","","","","","2","0002601941","LAURA MCCLURE"
"A1","890","IND","022","1","","","","","","","1","0000508990","JEFFREY BENEKER"
