"","","SUBJECT: PHYSICS (754)","","","","","","","",""
"","","TERM:","1106","","","","","","",""
"","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"DHH","990","IND","087","1","-","","","4","0002601733","MARK RZCHOWSKI"
"DHH","990","IND","093","1","-","","","2","0002601007","ANDREY CHUBUKOV"
"DHH","990","IND","094","1","-","","","2","0002600240","FRANZ HIMPSEL"
"DHH","990","IND","097","1","-","","","13","0000821094","CARY FOREST"
"DHH","990","IND","098","1","-","","","5","0001102287","TAO HAN"
"DHH","990","IND","102","1","-","","","3","0000408591","DANIEL DEN HARTOG"
"HDD","990","IND","017","1","-","","","1","0001111933","CHANG-BEOM EOM"
