"","","SUBJECT: LANGUAGES AND CULTURES OF ASIA (521)","","","","","","","",""
"","","TERM:","1076","","","","","","",""
"","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","LANGUAGES AND CULTURES OF ASIA","","","","","","","","",""
"DHH","699","IND","056","1","-","","","2","0004098031","ANVAR,IRAJ"
"DHH","799","IND","024","1","-","","","1","0000627983","RAO,VELCHERU NARAYANA"
"DHH","990","IND","027","1","-","","","1","0002600632","ATIS,SARAH G."
"DHH","990","IND","031","1","-","","","1","0000128102","RAFFERTY,ELLEN MARY"
"DHH","990","IND","044","1","-","","","1","0003127394","HALLISEY,CHARLES S."
"DHH","999","IND","027","1","-","","","1","0002600632","ATIS,SARAH G."
