"","","SUBJECT: GREEK (CLASSICS) (428)","","","","","","","","","","",""
"","","TERM: 1202","","","","","","","","","","",""
"","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","GREEK (CLASSICS)","","","","","","","","","","","",""
"A1","103","LEC","001","1","11:00 - 11:50","M","W R","F","0482 0367","12","12","0005110389","WILLIAM BROCKLISS"
"A1","303","LEC","002","1","11:00 - 11:50","M","W R","F","0482 0367","12","0","0005110389","WILLIAM BROCKLISS"
"A1","305","LEC","001","1","13:20 - 14:10","T","W R","","0048 B321","","3","0002601318","JAMES MCKEOWN"
"A1","532","LEC","001","1","16:00 - 17:15","T","R","","0482 0382","","9","0000508990","JEFFREY BENEKER"
"A1","699","IND","022","1","-","","","","","","2","0000508990","JEFFREY BENEKER"
"A1","890","IND","021","1","-","","","","","","1","0002601941","LAURA MCCLURE"
"A1","890","IND","022","1","-","","","","","","1","0000508990","JEFFREY BENEKER"
