"","","SUBJECT: ENGINEERING PROFESSIONAL DEVELOPMENT (348)","","","","","","","","","","",""
"","","TERM:","1154","","","","","","","","","",""
"","","","","","","","","","","FACILITY_ID
COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"A1","397","LEC","011","1","16:00 - 17:15","M","","W","","0408 2309","20","0005117944","BARTOSZ SKARZYNSKI"
"A1","397","LEC","012","1","14:30 - 15:45","M","","W","","0408 2309","18","0005117944","BARTOSZ SKARZYNSKI"
"A1","397","LEC","013","1","13:00 - 14:15","","T","","R","0408 2534","19","0003467855","MICHAEL SHAPIRO"
"A1","397","LEC","014","1","14:30 - 15:45","","T","","R","0408 2309","20","0003029337","JOSHUA KUNDERT"
"A1","397","LEC","015","1","10:15 - 11:30","M","","W","","0407 2121","22","0003029337","JOSHUA KUNDERT"
"A1","397","LEC","016","1","16:00 - 17:15","","T","","R","0408 2309","20","0003029337","JOSHUA KUNDERT"
"A1","397","LEC","017","1","14:30 - 15:45","","T","","R","0407 1156","20","0005117944","BARTOSZ SKARZYNSKI"
"A1","398","LEC","001","1","13:15 - 14:05","","","W","","0481 M1059","5","0000130429","CHRISTINA MATTA"
"A1","470","LEC","001","1","-","","","","","ONLINE","28","0002602137","JAMES BLANCHARD"
"AJJ","497","LEC","001","1","12:00 - 13:15","","T","","","0481 M1051","10","0002600282","ELISE GOLD"
"A1","499","IND","005","1","-","","","","","","1","0000980056","CYNTHIA POE"
"A1","518","LEC","001","1","-","","","","","ONLINE","31","0000712619","HAROLD STEUDEL"
"A1","602","LEC","003","1","-","","","","","ONLINE","1
1","0000130652","JAMES DAVIS"
"A1","604","LEC","001","1","-","","","","","","2","0000130652","JAMES DAVIS"
"A1","604","LEC","003","1","-","","","","","ONLINE","7","0000130652","JAMES DAVIS"
"A1","617","LEC","001","1","-","","","","","ONLINE","28","0003234399","TRACI NATHANS-KELLY"
"A1","617","LEC","001","1","-","","","","","ONLINE","28","0003179723","CHRISTINE NICOMETO"
"A1","618","LEC","001","1","-","","","","","ONLINE","31","0000196709","CHRISTOPHER CARLSON-DAKES"
"A1","622","LEC","001","1","-","","","","","ONLINE","14","0003113843","R DENNERT"
"A1","622","LEC","001","1","-","","","","","ONLINE","14","0000439037","KEVIN HOAG"
"A1","626","LEC","001","1","-","","","","","ONLINE","33","0004269497","BRIAN PRICE"
"A1","627","LEC","001","1","-","","","","","ONLINE","14","0004109134","ROY PRIMUS"
"A1","643","LEC","001","1","-","","","","","ONLINE","33","0004269497","BRIAN PRICE"
"A1","654","SEM","002","1","13:00 - 15:00","M","","","","0407 2121","11","0003264301","JESSICA MAHER"
"A1","654","SEM","002","1","13:00 - 15:00","M","","","","0407 2121","11","0003949361","DANTE FRATTA"
"BHH","654","SEM","001","1","09:00 - 11:00","M","","","","0070 0010","6
5","0000275007","NICK BALSTER"
"BHH","654","SEM","001","2","09:30 - 11:30","","","","F","0070 0010","6
5","0000275007","NICK BALSTER"
"A1","661","LEC","002","1","-","","","","","ONLINE","2","0000559266","PATRICK EAGAN"
"A1","661","LEC","003","1","-","","","","","ONLINE","14","0000559266","PATRICK EAGAN"
"A1","663","SEM","003","1","-","","","","","ONLINE","5","0000614677","MARTY GUSTAFSON"
"A1","669","DIS","003","1","-","","","","","ONLINE","1","0005439652","LEE DEBAILLIE"
"A1","690","LEC","001","1","12:05 - 13:20","","","","R","0481 M1051","6","0005117944","BARTOSZ SKARZYNSKI"
"A1","690","LEC","002","1","19:00 - 20:30","","","W","","0481 M1051","16","0000157057","STEVEN ZWICKEL"
