"","","SUBJECT: NUTRITIONAL SCIENCES (694)","","","","","","","","","","",""
"","","TERM: 1196","","","","","","","","","","",""
"","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","NUTRITIONAL SCIENCES","","","","","","","","","","","",""
"DHH","132","LEC","001","1","-","","","","ONLINE","","29","0000309711","PETER ANDERSON"
"DHH","299","IND","069","1","-","","","","","","1","0004162682","LORI DIPRETE BROWN"
"DHH","299","IND","070","1","-","","","","","","1","0004755770","ERIKA ANNA"
"ZDD","350","LEC","001","1","-","","","","ONLINE","76","32","0003374884","KYLE STIEGERT"
"ZDD","350","LEC","001","1","-","","","","ONLINE","76","32","0003222173","TAIYA BACH"
"DHH","375","LEC","002","1","-","","","","ONLINE","","9","0004755770","ERIKA ANNA"
"DHH","375","LEC","002","1","-","","","","ONLINE","","9","0003739101","AMBER HAROLDSON"
"ZAA","421","FLD","001","1","-","M","T","W R","F","10","10","0000360229","PATRICE HELD"
"DHH","431","LEC","003","1","-","","","","ONLINE","","14","0003739101","AMBER HAROLDSON"
"DHH","431","LEC","003","1","-","","","","ONLINE","","14","0003117206","TARA LA ROWE"
"DHH","431","LEC","003","1","-","","","","ONLINE","","14","0002601985","DENISE NEY"
"DHH","431","LEC","003","1","-","","","","ONLINE","","14","0001128375","HUI-CHUAN LAI"
"DHH","651","LEC","001","1","-","","","","ONLINE","","34","0000438122","JULIE THURLOW"
"DHH","652","LEC","001","1","-","","","","ONLINE","","31","0000691069","MICHELLE JOHNSON"
"DHH","699","IND","008","1","-","","","","","","1","0000953135","RICHARD EISENSTEIN"
"DHH","699","IND","015","1","-","","","","","","1","0003012374","GUY GROBLEWSKI"
"DHH","799","IND","002","1","-","","","","","","1","0003739101","AMBER HAROLDSON"
"BEE","875","LEC","001","1","-","","","","ONLINE","","10","0003117206","TARA LA ROWE"
"DHH","991","IND","003","1","-","","","","","","1","0000468192","ROGER SUNDE"
"DHH","991","IND","007","1","-","","","","","","1","0004748769","ROZALYN ANDERSON"
"DHH","991","IND","012","1","-","","","","","","1","0004392275","CHI-LIANG YEN"
"DHH","991","IND","015","1","-","","","","","","1","0003012374","GUY GROBLEWSKI"
"DHH","991","IND","016","1","-","","","","","","2","0000478209","SHERRY TANUMIHARDJO"
"DHH","991","IND","017","1","-","","","","","","1","0000902623","DAVID EIDE"
"DHH","991","IND","059","1","-","","","","","","1","0000363725","JULIE MARES-PERLMAN"
"DHH","991","IND","063","1","-","","","","","","1","0004911079","MICHELLE KIMPLE"
"DHH","991","IND","064","1","-","","","","","","1","0000593886","BETH OLSON"
"DHH","991","IND","065","1","-","","","","","","2","0000547828","JOHN DENU"
"DHH","991","IND","066","1","-","","","","","","2","0000576502","DAWN DAVIS"
"DHH","991","IND","072","1","-","","","","","","1","0004914974","LAURA HERNANDEZ"
"DHH","991","IND","074","1","-","","","","","","2","0005287646","DUDLEY LAMMING"
"DHH","991","IND","080","1","-","","","","","","3","0004438161","JING FAN"
