"","","SUBJECT: BIOSTATISTICS AND MEDICAL INFORMATICS (210)","","","","","","","","","","","","","",""
"","","TERM:","1144","","","","","","","","","","","","",""
"","","","","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","BIOSTATISTICS AND MEDICAL INFORMATICS","","","","","","","","","","","","","","",""
"AHH","542","LEC","003","1","16:45 - 19:00","","T","","R","","","1480 1345","21","16","0000207204","KYUNGMANN KIM"
"AHH","542","DIS","311","1","15:30 - 16:30","","T","","","","","1400 G5134","14","12","0000207204","KYUNGMANN KIM"
"A1","552","LEC","001","1","09:30 - 10:45","","T","","R","","","1400 K6120","28","6","0003010828","YU MENGGANG"
"A1","552","LAB","301","1","09:00 - 11:00","","","","","F","","1480 1222","28","6","0003010828","YU MENGGANG"
"A1","609","LEC","001","1","13:00 - 14:15","","T","","R","","","0048 B119","15","0","0004101295","GHEORGHE CRACIUN"
"A1","642","LEC","001","1","16:00 - 17:15","","T","","R","","","0482 0499","20","1","0002601926","RICHARD CHAPPELL"
"A1","699","IND","003","1","-","","","","","","","","","1","0000207204","KYUNGMANN KIM"
"A1","776","LEC","001","1","09:30 - 10:45","","T","","R","","","0408 3024","19","6","0004199635","COLIN DEWEY"
"A1","826","LEC","003","1","11:00 - 11:50","","","","","F","","0084 1116","","6","0004541610","KARL BROMAN"
"AKJ","826","LEC","002","1","14:30 - 15:45","M","","W","","","","0451A0331","","5","0004282682","YINGQI ZHAO"
"A1","877","LEC","001","1","13:00 - 14:15","","T","","R","","","0450 5295","15","6","0000340544","CHRISTINA KENDZIORSKI"
"A1","915","SEM","001","1","16:00 - 17:00","","T","","","","","0082 1111","19","7","0003483968","LOUISE PAPE"
"A1","915","SEM","001","1","16:00 - 17:00","","T","","","","","0082 1111","19","7","0000993195","MARK CRAVEN"
"A1","915","SEM","001","1","16:00 - 17:00","","T","","","","","0082 1111","19","7","0002601277","JUDE SHAVLIK"
"A1","915","SEM","001","1","16:00 - 17:00","","T","","","","","0082 1111","19","7","0003088603","C PAGE"
"IBB","918","LEC","001","1","06:00 - 17:00","M","T","W R","","F","S","","8","1","0004918171","ENEIDA MENDONCA"
