"","","SUBJECT: CIVIL AND ENVIRONMENTAL ENGINEERING (240)","","","","","","","",""
"","","TERM:","1144","","","","","","",""
"","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"A1","999","IND","009","1","-","","","1","0000273959","KATHERINE MCMAHON"
"A1","999","IND","038","1","-","","","2","0002601522","KENNETH POTTER"
"A1","999","IND","061","1","-","","","8","0002601066","BIN RAN"
"A1","999","IND","062","1","-","","","4","0002600712","HUSSAIN BAHIA"
"A1","999","IND","063","1","-","","","1","0000433941","GREGORY HARRINGTON"
"A1","999","IND","069","1","-","","","3","0003088639","CHIN-HSIEN WU"
"A1","999","IND","072","1","-","","","1","0003949361","DANTE FRATTA"
