"","","SUBJECT: GREEK (CLASSICS) (428)","","","","","","","","","","",""
"","","TERM:","1174","","","","","","","","","",""
"","","","","","","","","","Facil ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","GREEK (CLASSICS)","","","","","","","","","","","",""
"A1","104","LEC","001","1","09:55 - 10:45","M","T","W R","0482 0148","10","8","0005110389","WILLIAM BROCKLISS"
"A1","304","LEC","001","1","09:55 - 10:45","M","T","W R","0482 0148","10","2","0005110389","WILLIAM BROCKLISS"
"A1","306","LEC","001","1","12:05 - 12:55","M","","W
F","0482 0582","","2","0005110389","WILLIAM BROCKLISS"
"A1","520","LEC","001","1","09:30 - 10:45","","T","R","0482 0849","","8","0002601941","LAURA MCCLURE"
"A1","890","IND","002","1","","","","","","","1","0002602001","PATRICIA ROSENMEYER"
"A1","890","IND","021","1","","","","","","","2","0002601941","LAURA MCCLURE"
"A1","890","IND","022","1","","","","","","","2","0000508990","JEFFREY BENEKER"
