"","","SUBJECT: PSYCHOLOGY (820)","","","","","","",""
"","","TERM:","1174","","","","","",""
"","","","","","Facil ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"A1","990","IND","017","1","","","3","0002600052","JUDITH HARACKIEWICZ"
"A1","990","IND","020","1","","","1","0004835447","GARY LUPYAN"
"A1","990","IND","021","1","","","2","0002600311","CHRISTOPHER COE"
"A1","990","IND","022","1","","","1","0003177049","BRADLEY POSTLE"
"A1","990","IND","023","1","","","3","0000155005","PATRICIA DEVINE"
"A1","990","IND","024","1","","","2","0000190420","SETH POLLAK"
"A1","990","IND","027","1","","","1","0002601841","CAROL RYFF"
"A1","990","IND","029","1","","","5","0003177048","JOHN CURTIN"
"A1","990","IND","032","1","","","1","0003370750","MARK SEIDENBERG"
"A1","990","IND","037","1","","","3","0003856846","TIMOTHY ROGERS"
"A1","990","IND","038","1","","","2","0004195561","YURI MIYAMOTO"
"A1","990","IND","039","1","","","1","0004616868","KRISTIN SHUTTS"
"A1","990","IND","040","1","","","3","0002600403","RICHARD DAVIDSON"
"A1","990","IND","044","1","","","3","0003356415","MARYELLEN MACDONALD"
"A1","990","IND","045","1","","","2","0001549211","MICHAEL KOENIGS"
"A1","990","IND","047","1","","","1","0005453121","KARL ROSENGREN"
"A1","990","IND","051","1","","","1","0002602027","CRAIG BERRIDGE"
"A1","990","IND","053","1","","","3","0002600267","CATHERINE MARLER"
"A1","990","IND","055","1","","","3","0003469441","VANESSA SIMMERING"
"A1","990","IND","057","1","","","2","0005287264","YURI SAALMANN"
"A1","990","IND","059","1","","","2","0004845187","BAS ROKERS"
"A1","990","IND","065","1","","","3","0003067688","MARTHA ALIBALI"
"A1","990","IND","066","1","","","2","0003574850","ANTHONY AUGER"
"A1","995","FLD","001","1","","6","0","0000644218","CRAIG ALBERS"
"A1","995","FLD","001","1","","6","0","0004590388","MINDI THOMPSON"
