"","","SUBJECT: REAL ESTATE AND URBAN LAND ECONOMICS (239)","","","","","","","","","","",""
"","","TERM:","1152","","","","","","","","","",""
"","","","","","","","","","","FACILITY_ID
COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"AED","765","LEC","007","1","08:00 - 09:15","M","","W","","0140 2290","1","0000520440","ARIF QURESHI"
"EQQ","765","LEC","006","1","07:45 - 12:00","","","","F","","13","0000520440","ARIF QURESHI"
"ZAA","765","LEC","009","1","08:00 - 17:00","M","T","W R","F","0140 3339","6","0000520440","ARIF QURESHI"
"A1","799","IND","005","1","-","","","","","","4","0000632329","TIMOTHY RIDDIOUGH"
"A1","799","IND","005","1","-","","","","","","4","0004626125","MICHAEL BRENNAN"
