"","","SUBJECT: MANAGEMENT AND HUMAN RESOURCES (236)","","","","","","","","","","","","","","",""
"","","TERM:","1152","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"A1","403","LEC","001","1","09:30 - 10:45","M","","W","","","","","0140 1140","40","32","0002601475","RANDALL DUNHAM"
"A1","403","LEC","002","1","14:30 - 15:45","M","","W","","","","","0140 1190","41","32","0002601475","RANDALL DUNHAM"
"A1","422","LEC","001","1","11:00 - 12:15","M","","W","","","","","0140 1180","","41","0000430872","JOHN SURDYK"
"A1","422","LEC","002","1","16:00 - 17:15","","T","","R","","","","0140 1190","","35","0001423372","STEFAN KOEHLER"
"A1","423","LEC","001","1","11:00 - 12:15","M","","W","","","","","0140 1170","","42","0005127431","BORBALA KULCSAR"
"A1","434","LEC","001","1","13:00 - 14:15","M","","W","","","","","0140 1175","","44","0001423372","STEFAN KOEHLER"
"A1","540","LEC","001","1","14:30 - 15:45","","T","","R","","","","0464 0113","8","1","0001459007","SHI GUANMING"
"A1","610","LEC","001","1","11:00 - 12:15","","T","","R","","","","0140 1190","","34","0000371441","CHARLES CARLSON"
"A1","611","LEC","001","1","13:00 - 14:15","M","","W","","","","","0140 1170","","28","0004131298","RICK MAROLT"
"A1","628","LEC","001","1","14:25 - 17:25","M","","","","","","","0140 1140","","32","0005127431","BORBALA KULCSAR"
"A1","628","LEC","030","1","18:15 - 20:55","M","","","","","","","0140 2520","","48","0003113611","CHARLIE TREVOR"
"YGD","700","LEC","031","1","13:00 - 16:30","","","","","F","S","","0140 2339","","43","0002601475","RANDALL DUNHAM"
"A1","704","LEC","030","1","18:15 - 20:55","","","","R","","","","0140 2335","","57","0003078977","ALEXANDER STAJKOVIC"
"YGD","704","LEC","031","1","13:00 - 16:30","","","W","","F","S","","0140 2335","","33","0003078977","ALEXANDER STAJKOVIC"
"A1","705","LEC","001","1","13:00 - 16:00","","T","","","","","","0140 4580","","14","0000251469","BARRY GERHART"
"A1","706","LEC","001","1","08:00 - 09:15","","T","","R","","","","0140 2510","","50","0004455438","MARY TRIANA"
"A1","706","LEC","002","1","08:00 - 09:15","","T","","R","","","","0140 2510","","50","0004455438","MARY TRIANA"
"A1","722","LEC","001","1","14:30 - 15:45","","T","","R","","","","0140 2335","","50","0000596560","PHILIP GREENWOOD"
"A1","723","LEC","030","1","18:15 - 20:55","","","","R","","","","0140 2520","","48","0000596560","PHILIP GREENWOOD"
"GHH","723","LEC","031","1","13:00 - 16:30","","","","","F","S","","0140 2335","","33","0004800638","RUSSELL COFF"
"A1","728","LEC","001","1","14:25 - 17:25","","","W","","","","","0140 2520","","35","0003559273","LARRY HUNTER"
"A1","734","LEC","001","1","13:00 - 14:15","M","","W","","","","","0140 2520","","20","0000607375","MICHAEL WILLIAMS"
"A1","765","LEC","001","1","16:00 - 17:15","M","","W","","","","","0154 0204","175","0","0003559274","JONATHAN ECKHARDT"
"A1","765","LEC","002","1","18:00 - 21:00","","","W","","","","","0140 2335","","16","0005117953","SHERRY WAGNER-HENRY"
"A1","765","LEC","002","1","18:00 - 21:00","","","W","","","","","0140 2335","","16","0002601156","NANCY MATHEWS"
"A1","765","LEC","003","1","18:00 - 21:00","","T","","","","","","0140 1280","25","3","0000575891","SARAH MARTY"
"A1","765","LEC","004","1","12:00 - 12:50","","T","","","","","","0140 2520","","8","0003559274","JONATHAN ECKHARDT"
"A1","765","LEC","004","1","12:00 - 12:50","","T","","","","","","0140 2520","","8","0000723469","DANIEL OLSZEWSKI"
"A1","765","LEC","005","1","16:00 - 18:30","","T","","","","","","0140 3339","","5","0005117953","SHERRY WAGNER-HENRY"
"YCB","765","LEC","031","1","08:30 - 16:30","","","W R","","F","S","N","0140 2335","","33","0003559273","LARRY HUNTER"
"A1","773","LEC","001","1","14:25 - 17:25","","","W","","","","","0140 3339","","6","0005117953","SHERRY WAGNER-HENRY"
"A1","799","IND","204","1","-","","","","","","","","","","8","0005117953","SHERRY WAGNER-HENRY"
"A1","799","IND","217","1","-","","","","","","","","","","1","0000596560","PHILIP GREENWOOD"
