"","","SUBJECT: ZOOLOGY (970)","","","","","","",""
"","","TERM:","1166","","","","","",""
"","","","","","Facil ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"DHH","990","IND","027","1","","","1","0002600025","ANTONY STRETTON"
"DHH","990","IND","043","1","","","3","0002601591","WILLIAM KARASOV"
"DHH","990","IND","047","1","","","2","0002601907","WILLIAM BEMENT"
"DHH","990","IND","049","1","","","4","0002600338","MONICA TURNER"
"DHH","990","IND","055","1","","","4","0002600508","EMILY STANLEY"
"DHH","990","IND","058","1","","","2","0002601736","RICHARD LINDROTH"
"DHH","990","IND","064","1","","","1","0000105156","CAROL LEE"
"DHH","990","IND","066","1","","","5","0000844283","JAKE VANDER ZANDEN"
"DHH","990","IND","067","1","","","1","0003439308","YEVGENYA GRINBLAT"
"DHH","990","IND","068","1","","","2","0003437424","LAUREN RITERS"
"DHH","990","IND","080","1","","","2","0003920828","CAMERON CURRIE"
"DHH","990","IND","082","1","","","1","0003662164","JOHANNE BRUNET"
