"","","SUBJECT: MANAGEMENT AND HUMAN RESOURCES (236)","","","","","","","","","","",""
"","","TERM:","1166","","","","","","","","","",""
"","","","","","","","","","Facil ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","MANAGEMENT AND HUMAN RESOURCES","","","","","","","","","","","",""
"DHH","300","LEC","010","1","","","","","ONLINE","","60","0005614845","JAMES SESIL"
"HDD","305","LEC","001","1","08:55 - 11:25","M","T","W R","0140 1190","","14","0000342827","LOREN KUZUHARA"
"DDD","322","LEC","002","1","08:55 - 11:25","M","T","W R","0140 2180","","12","0005555835","ANDY EL-ZAYATY"
"DHH","365","LEC","001","1","18:00 - 21:00","","","W","0140 2165","","16","0000342827","LOREN KUZUHARA"
"HDD","434","LEC","001","1","13:00 - 15:40","M","T","W R","0140 1140","","7","0001423372","STEFAN KOEHLER"
"DHH","799","IND","146","1","","","","","","","1","0003559274","JONATHAN ECKHARDT"
"DHH","990","IND","048","1","","","","","","","1","0004455438","MARY TRIANA"
