"","","SUBJECT: ENVIRONMENTAL STUDIES - GAYLORD NELSON INSTITUTE (360)","","","","","","",""
"","","TERM:","1166","","","","","",""
"","","","","","Facil ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"ACC","999","IND","059","1","","","2","0000626981","JANET SILBERNAGEL"
"ACC","999","IND","069","1","","","2","0000427946","TIMOTHY VAN DEELEN"
"DHH","999","IND","069","1","","","2","0000427946","TIMOTHY VAN DEELEN"
"ACC","999","IND","077","1","","","1","0003347331","MARK RICKENBACH"
"DHH","999","IND","077","1","","","1","0003347331","MARK RICKENBACH"
"DHH","999","IND","083","1","","","2","0001026354","BRET SHAW"
"ACC","999","IND","083","1","","","2","0001026354","BRET SHAW"
"DHH","999","IND","093","1","","","1","0004910279","NATHAN SCHULFER"
"ACC","999","IND","093","1","","","1","0004910279","NATHAN SCHULFER"
