"","","SUBJECT: EAST ASIAN AREA STUDIES (298)","","","","","","","","","","",""
"","","TERM:","1112","","","","","","","","","",""
"","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","EAST ASIAN AREA STUDIES","","","","","","","","","","","",""
"A1","222","LEC","001","1","13:20 - 14:10","M","W","F","0056 0022","87","67","0000721961","RICHARD MILLER"
"A1","300","LEC","002","1","13:00 - 14:15","T","R","","0482 0494","34","33","0004843334","KYONG-MI KWON"
"A1","301","LEC","001","1","09:55 - 10:45","M","W","F","0056 0224","","27","0000666359","DAVID DETTMANN"
"A1","681","IND","001","1","-","","","","","","1","0004616025","CHARLES KIM"
"A1","698","IND","001","1","-","","","","","","1","0000666359","DAVID DETTMANN"
"A1","698","IND","002","1","-","","","","","","1","0000721961","RICHARD MILLER"
"A1","699","IND","001","1","-","","","","","","1","0000666359","DAVID DETTMANN"
