"","","SUBJECT: DAIRY SCIENCE (292)","","","","","","","","","","",""
"","","TERM:","1112","","","","","","","","","",""
"","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","DAIRY SCIENCE","","","","","","","","","","","",""
"A1","101","LEC","001","1","12:05 - 12:55","M","W","F","0118 0212","114","23","0002601520","MARK COOK"
"A1","101","LEC","001","1","12:05 - 12:55","M","W","F","0118 0212","114","23","0000896716","DAVID COMBS"
"A1","101","LAB","301","1","13:20 - 16:20","","W","","0090 0111","57","17","0002601520","MARK COOK"
"A1","101","LAB","301","1","13:20 - 16:20","","W","","0090 0111","57","17","0000896716","DAVID COMBS"
"A1","101","LAB","302","1","08:50 - 11:50","","R","","0090 0111","57","6","0000896716","DAVID COMBS"
"A1","101","LAB","302","1","08:50 - 11:50","","R","","0090 0111","57","6","0002601520","MARK COOK"
"EKK","272","SEM","001","1","16:00 - 17:15","T","","","0118 0209","","15","0001076688","MICHEL WATTIAUX"
"A1","299","IND","024","1","-","","","","","","6","0000714123","THEODORE HALBACH"
"A1","299","IND","026","1","-","","","","","","1","0000896716","DAVID COMBS"
"A1","299","IND","030","1","-","","","","","","9","0000206619","RANDY SHAVER"
"A1","299","IND","039","1","-","","","","","","9","0003082757","BETH HEINZE"
"A1","305","LEC","001","1","11:00 - 11:50","T","R","","0118 0209","","33","0000486887","GREGORY BLECK"
"A1","370","LEC","001","1","13:20 - 14:10","T","R","","0118 0274","17","7","0002602110","JESS REED"
"A1","370","LAB","301","1","14:25 - 16:10","","W","","0118 0274","17","7","0002602110","JESS REED"
"EKK","375","SEM","001","1","13:00 - 15:00","","","F","","7","2","0001076688","MICHEL WATTIAUX"
"EKK","375","SEM","001","1","13:00 - 15:00","","","F","","7","2","0002602096","BRADFORD BARHAM"
"EKK","375","SEM","001","1","13:00 - 15:00","","","F","","7","2","0003572723","MICHAEL BELL"
"EKK","375","SEM","001","1","13:00 - 15:00","","","F","","7","2","0004461947","VICTOR CABRERA"
"EKK","375","SEM","001","1","13:00 - 15:00","","","F","","7","2","0004196965","JILL PRITIKIN"
"A1","399","IND","013","1","-","","","","","","1","0003573065","HASAN KHATIB"
"A1","399","IND","014","1","-","","","","","","3","0001076688","MICHEL WATTIAUX"
"A1","399","IND","021","1","-","","","","","","1","0000172036","LOUIS ARMENTANO"
"A1","399","IND","024","1","-","","","","","","1","0000714123","THEODORE HALBACH"
"A1","399","IND","026","1","-","","","","","","3","0000896716","DAVID COMBS"
"A1","399","IND","030","1","-","","","","","","4","0000206619","RANDY SHAVER"
"A1","399","IND","032","1","-","","","","","","4","0002601855","MILO WILTBANK"
"A1","414","LAB","001","1","09:30 - 10:45","T","R","","0118 0209","24","21","0001076688","MICHEL WATTIAUX"
"A1","434","LEC","001","1","08:50 - 09:40","T","R","","0118 0212","76","11","0002601971","JOHN PARRISH"
"A1","434","LAB","301","1","15:30 - 17:25","T","","","0118 0128","20","4","0002601971","JOHN PARRISH"
"A1","434","LAB","302","1","15:30 - 17:25","","W","","0118 0128","20","1","0002601971","JOHN PARRISH"
"A1","434","LAB","303","1","12:05 - 14:00","","R","","0118 0128","20","4","0002601971","JOHN PARRISH"
"A1","434","LAB","304","1","12:00 - 14:00","","W","","0118 0128","16","2","0002601971","JOHN PARRISH"
"A1","690","SEM","001","1","15:30 - 17:20","M","","","0118 0274","","19","0000172036","LOUIS ARMENTANO"
