"","","SUBJECT: BIOMEDICAL ENGINEERING (207)","","","","","","","","","","",""
"","","TERM:","1162","","","","","","","","","",""
"","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"A1","573","LEC","001","1","11:00 - 11:50","M","W","F","1485 1022","16","3","0002600437","JAMES HOLDEN"
"A1","603","LEC","001","1","14:30 - 15:45","T","R","","0407 3126","32","27","0005310772","VENKATARAMANAN NAGASUBRAMANIAN"
"A1","603","LEC","001","1","14:30 - 15:45","T","R","","0407 3126","32","27","0005321886","JOSEPH TOWLES"
"A1","615","LEC","001","1","08:00 - 09:15","T","R","","0407 3126","","23","0004882404","UGEUN CHOI"
"A1","615","LEC","001","1","08:00 - 09:15","T","R","","0407 3126","","23","0002600948","RAY VANDERBY"
"A1","619","LEC","001","1","13:20 - 14:10","T","R","","0407 1152","32","23","0004630653","PAUL CAMPAGNOLA"
"A1","619","LAB","301","1","17:00 - 19:00","","W","","0407 3126","32","23","0004630653","PAUL CAMPAGNOLA"
"A1","699","IND","002","1","-","","","","","","1","0001018437","MITCHELL TYLER"
"A1","699","IND","026","1","-","","","","","","1","0002600299","ROBERT RADWIN"
"A1","699","IND","028","1","-","","","","","","1","0002600948","RAY VANDERBY"
"A1","699","IND","034","1","-","","","","","","1","0003802456","WILLIAM MURPHY"
"A1","699","IND","037","1","-","","","","","","1","0000670693","DAVID BEEBE"
"A1","699","IND","039","1","-","","","","","","1","0003234041","WALTER BLOCK"
"A1","699","IND","051","1","-","","","","","","1","0003568872","DARRYL THELEN"
"A1","699","IND","055","1","-","","","","","","1","0004082527","JUSTIN WILLIAMS"
"A1","699","IND","057","1","-","","","","","","1","0003441479","JACK JIANG"
"A1","699","IND","073","1","-","","","","","","1","0000739210","BRYAN HEIDERSCHEIT"
"A1","699","IND","092","1","-","","","","","","1","0004630653","PAUL CAMPAGNOLA"
"A1","699","IND","096","1","-","","","","","","3","0003358279","AMIT NIMUNKAR"
"A1","699","IND","099","1","-","","","","","","1","0005111233","KRISHANU SAHA"
"A1","699","IND","118","1","-","","","","","","7","0000955912","KEVIN ELICEIRI"
"A1","701","SEM","001","1","12:00 - 12:50","M","","","0481 1003","","23","0004946895","RANDOLPH ASHTON"
"A1","710","LEC","001","1","14:30 - 15:45","T","R","","1485 1022","11","3","0001420643","OLIVER WIEBEN"
"A1","790","IND","028","1","-","","","","","","2","0002600948","RAY VANDERBY"
"A1","790","IND","037","1","-","","","","","","4","0000670693","DAVID BEEBE"
"A1","790","IND","039","1","-","","","","","","1","0003234041","WALTER BLOCK"
"A1","790","IND","046","1","-","","","","","","2","0003445060","NAOMI CHESLER"
"A1","790","IND","080","1","-","","","","","","1","0004540044","WAN-JU LI"
"A1","790","IND","097","1","-","","","","","","2","0004946895","RANDOLPH ASHTON"
"A1","890","IND","028","1","-","","","","","","1","0002600948","RAY VANDERBY"
"A1","890","IND","031","1","-","","","","","","1","0000805767","CHRISTOPHER BRACE"
"A1","890","IND","034","1","-","","","","","","4","0003802456","WILLIAM MURPHY"
"A1","890","IND","037","1","-","","","","","","2","0000670693","DAVID BEEBE"
