"COLLEGE:  EGR","","","","","","","","","","","","","","","",""
"SUBJECT:  MECHANICAL ENGINEERING (612)","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","COMB 
ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M","T","W","R","F","S","X","FACILITY","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","","","ENRN
TOT","",""
"A1","565","LEC","001","1","13:00 - 14:15","","T","","R","","","","0407 1163","17
11","0000882579","P / MARK ANDERSON"
"A1","567","LEC","001","2","14:25 - 15:15","M","","W","","F","","","ONLINE","28
20","0005555344","P / ARGANTHAEL BERSON"
"A1","570","LEC","001","1","09:30 - 10:45","M","","W","","","","","0408 2341","18
14","0006148505","P / CHRISTIAN FRANCK"
"A1","573","LEC","001","1","09:30 - 10:45","","T","","R","","","","0407 1152","26","0004463936","P / MARIO TRUJILLO"
"A1","601","LEC","042","1","16:00 - 18:00","M","","W","","","","","0407 2121","9
2","0003567122","P / CHRISTOPHER LUZZIO"
"A1","601","LEC","051","1","12:05 - 12:55","","","","","F","","","0407 1106","10
2","0003497955","P / JACOB NOTBOHM"
"A1","601","LEC","068","1","13:00 - 14:15","","T","","R","","","","0407 1156","11
9","0005841495","P / KRISHNA SIVA SHANKAR RUDRARAJU"
"A1","601","LEC","072","1","14:30 - 15:45","M","","W","","","","","0407 1153","8","0006039951","P / STEPHAN RUDYKH"
"A1","601","LEC","075","1","16:00 - 17:15","","T","","R","","","","0407 1152","8","0000576726","P / RANDALL JACKSON"
"A1","601","LEC","076","1","14:25 - 17:25","M","","","","","","","0407 2158","10","0000605495","P / MICHAEL DECICCO"
"A1","601","LEC","077","1","08:00 - 09:15","","T","","R","","","","0407 1163","7","0000546548","P / DOUGLAS REINDL"
"A1","601","LEC","078","1","14:30 - 15:45","","T","","R","","","","0407 1156","8","0006241087","P / DAKOTAH THOMPSON"
"A1","601","LEC","082","1","15:30 - 16:45","M","","W","","","","","0407 1143","13","0000622077","P / JAAL GHANDHI"
"A1","615","LEC","001","2","11:00 - 12:15","","T","","R","","","","0407 3127","28
6","0003646987","P / COLLEEN WITZENBURG"
"A1","699","IND","004","1","-","","","","","","","","","1","0003669416","P / FRANK PFEFFERKORN"
"A1","699","IND","015","1","-","","","","","","","","","1","0000965150","P / TIM OSSWALD"
"A1","699","IND","039","1","-","","","","","","","","","2","0004002508","P / DAN NEGRUT"
"A1","699","IND","051","1","-","","","","","","","","","1","0000622077","P / JAAL GHANDHI"
"A1","699","IND","054","1","-","","","","","","","","","1","0001054433","P / KRISHNAN SURESH"
"A1","699","IND","057","1","-","","","","","","","","","1","0000200343","P / GREGORY NELLIS"
"A1","699","IND","063","1","-","","","","","","","","","1","0006467532","P / MICHAEL WEHNER"
"A1","699","IND","064","1","-","","","","","","","","","1","0005841048","P / WENXIAO PAN"
"A1","699","IND","066","1","-","","","","","","","","","1","0004387751","P / MICHAEL ZINN"
"A1","699","IND","080","1","-","","","","","","","","","1","0000882579","P / MARK ANDERSON"
"A1","699","IND","090","1","-","","","","","","","","","1","0000922579","P / ERICK OBERSTAR"
"A1","702","FLD","001","1","-","","","","","","","","","8","0000444393","P / JULIE RAE"
"A1","702","FLD","001","1","-","","","","","","","","","8","0000761703","P / JOHN ARCHAMBAULT"
"A1","746","LEC","003","1","-","","","","","","","","","15","0000319639","P / NICHOLAS NAGEL"
"A1","748","LEC","001","1","11:00 - 12:15","","T","","R","","","","0407 1152","4","0001054433","P / KRISHNAN SURESH"
