"","","SUBJECT: MOLECULAR BIOLOGY (650)","","","","","","","","",""
"","","TERM:","1104","","","","","","","",""
"","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","MOLECULAR BIOLOGY","","","","","","","","","",""
"A1","682","IND","001","1","-","","","","1","0000812237","PAUL SONDEL"
"A1","682","IND","002","1","-","","","","1","0001100224","ELAINE ALARID"
"A1","682","IND","003","1","-","","","","1","0003234414","SAMUEL BUTCHER"
"A1","682","IND","004","1","-","","","","1","0001006569","PAUL BERTICS"
"A1","686","SEM","001","1","15:00 - 16:15","W","0155 1207","","3","0000953993","KURT AMANN"
"A1","692","IND","001","1","-","","","","1","0002602087","CHRIS BRADFIELD"
"A1","699","IND","001","1","-","","","","1","0002601995","WALTER GOODMAN"
"A1","699","IND","002","1","-","","","","1","0002600058","GARY LYONS"
